hotelIndex,userIndex,rating,newID,Reviewer Name,Nationality,Group Name,Hotel ID
408,528,13.81937,Tram_Việt Nam_Cặp đôi,Tram,Việt Nam,Cặp đôi,13_23
388,528,13.719383,Tram_Việt Nam_Cặp đôi,Tram,Việt Nam,Cặp đôi,41_30
436,528,13.580895,Tram_Việt Nam_Cặp đôi,Tram,Việt Nam,Cặp đôi,26_4
434,528,13.580895,Tram_Việt Nam_Cặp đôi,Tram,Việt Nam,Cặp đôi,25_26
436,1389,15.589246,Tấn_Việt Nam_Gia đình có em bé,Tấn,Việt Nam,Gia đình có em bé,26_4
434,1389,15.589246,Tấn_Việt Nam_Gia đình có em bé,Tấn,Việt Nam,Gia đình có em bé,25_26
396,1389,14.922615,Tấn_Việt Nam_Gia đình có em bé,Tấn,Việt Nam,Gia đình có em bé,9_17
408,1389,14.680707,Tấn_Việt Nam_Gia đình có em bé,Tấn,Việt Nam,Gia đình có em bé,13_23
438,1389,13.529499,Tấn_Việt Nam_Gia đình có em bé,Tấn,Việt Nam,Gia đình có em bé,28_27
396,1447,16.899668,Jeongin_Hàn Quốc_Cặp đôi,Jeongin,Hàn Quốc,Cặp đôi,9_17
436,1447,15.652149,Jeongin_Hàn Quốc_Cặp đôi,Jeongin,Hàn Quốc,Cặp đôi,26_4
434,1447,15.652149,Jeongin_Hàn Quốc_Cặp đôi,Jeongin,Hàn Quốc,Cặp đôi,25_26
320,1447,14.1399975,Jeongin_Hàn Quốc_Cặp đôi,Jeongin,Hàn Quốc,Cặp đôi,33_21
424,1447,14.030302,Jeongin_Hàn Quốc_Cặp đôi,Jeongin,Hàn Quốc,Cặp đôi,18_22
460,2300,12.428198,Bee_Malaysia_Gia đình có trẻ em,Bee,Malaysia,Gia đình có trẻ em,40_15
436,2300,12.380927,Bee_Malaysia_Gia đình có trẻ em,Bee,Malaysia,Gia đình có trẻ em,26_4
434,2300,12.380927,Bee_Malaysia_Gia đình có trẻ em,Bee,Malaysia,Gia đình có trẻ em,25_26
408,2300,12.299964,Bee_Malaysia_Gia đình có trẻ em,Bee,Malaysia,Gia đình có trẻ em,13_23
396,2300,11.080024,Bee_Malaysia_Gia đình có trẻ em,Bee,Malaysia,Gia đình có trẻ em,9_17
408,3061,15.126383,Phung_Việt Nam_Du lịch một mình,Phung,Việt Nam,Du lịch một mình,13_23
460,3061,14.020013,Phung_Việt Nam_Du lịch một mình,Phung,Việt Nam,Du lịch một mình,40_15
409,3061,13.89642,Phung_Việt Nam_Du lịch một mình,Phung,Việt Nam,Du lịch một mình,13_24
436,3061,13.866312,Phung_Việt Nam_Du lịch một mình,Phung,Việt Nam,Du lịch một mình,26_4
434,3061,13.866312,Phung_Việt Nam_Du lịch một mình,Phung,Việt Nam,Du lịch một mình,25_26
436,3265,12.252101,Takeuchi_Việt Nam_Cặp đôi,Takeuchi,Việt Nam,Cặp đôi,26_4
434,3265,12.252101,Takeuchi_Việt Nam_Cặp đôi,Takeuchi,Việt Nam,Cặp đôi,25_26
431,3265,12.089844,Takeuchi_Việt Nam_Cặp đôi,Takeuchi,Việt Nam,Cặp đôi,20_21
430,3265,12.089844,Takeuchi_Việt Nam_Cặp đôi,Takeuchi,Việt Nam,Cặp đôi,19_23
403,3265,12.089844,Takeuchi_Việt Nam_Cặp đôi,Takeuchi,Việt Nam,Cặp đôi,11_6
436,6107,14.129514,THI_Canada_Du lịch một mình,THI,Canada,Du lịch một mình,26_4
434,6107,14.129514,THI_Canada_Du lịch một mình,THI,Canada,Du lịch một mình,25_26
396,6107,13.216826,THI_Canada_Du lịch một mình,THI,Canada,Du lịch một mình,9_17
438,6107,12.671266,THI_Canada_Du lịch một mình,THI,Canada,Du lịch một mình,28_27
382,6107,12.671266,THI_Canada_Du lịch một mình,THI,Canada,Du lịch một mình,26_22
438,6823,14.849803,Aashray_Ấn Độ_Cặp đôi,Aashray,Ấn Độ,Cặp đôi,28_27
382,6823,14.849803,Aashray_Ấn Độ_Cặp đôi,Aashray,Ấn Độ,Cặp đôi,26_22
365,6823,14.849803,Aashray_Ấn Độ_Cặp đôi,Aashray,Ấn Độ,Cặp đôi,10_30
396,6823,12.773081,Aashray_Ấn Độ_Cặp đôi,Aashray,Ấn Độ,Cặp đôi,9_17
465,6823,11.923723,Aashray_Ấn Độ_Cặp đôi,Aashray,Ấn Độ,Cặp đôi,5_21
425,7318,13.464903,HaiAnh_Việt Nam_Cặp đôi,HaiAnh,Việt Nam,Cặp đôi,18_26
435,7318,13.387297,HaiAnh_Việt Nam_Cặp đôi,HaiAnh,Việt Nam,Cặp đôi,26_11
433,7318,13.387297,HaiAnh_Việt Nam_Cặp đôi,HaiAnh,Việt Nam,Cặp đôi,25_16
399,7318,13.387297,HaiAnh_Việt Nam_Cặp đôi,HaiAnh,Việt Nam,Cặp đôi,10_20
438,7318,13.086126,HaiAnh_Việt Nam_Cặp đôi,HaiAnh,Việt Nam,Cặp đôi,28_27
427,7406,13.344077,Hải_Nhật Bản_Cặp đôi,Hải,Nhật Bản,Cặp đôi,18_30
375,7406,12.852432,Hải_Nhật Bản_Cặp đôi,Hải,Nhật Bản,Cặp đôi,16_1
396,7406,12.810958,Hải_Nhật Bản_Cặp đôi,Hải,Nhật Bản,Cặp đôi,9_17
436,7406,12.752394,Hải_Nhật Bản_Cặp đôi,Hải,Nhật Bản,Cặp đôi,26_4
434,7406,12.752394,Hải_Nhật Bản_Cặp đôi,Hải,Nhật Bản,Cặp đôi,25_26
408,11495,11.063278,Neil_Việt Nam_Cặp đôi,Neil,Việt Nam,Cặp đôi,13_23
396,11495,10.711025,Neil_Việt Nam_Cặp đôi,Neil,Việt Nam,Cặp đôi,9_17
424,11495,10.253608,Neil_Việt Nam_Cặp đôi,Neil,Việt Nam,Cặp đôi,18_22
320,11495,9.917884,Neil_Việt Nam_Cặp đôi,Neil,Việt Nam,Cặp đôi,33_21
415,11495,9.787968,Neil_Việt Nam_Cặp đôi,Neil,Việt Nam,Cặp đôi,16_14
335,11742,13.891839,Quân_Việt Nam_Đi công tác,Quân,Việt Nam,Đi công tác,7_9
323,11742,13.891839,Quân_Việt Nam_Đi công tác,Quân,Việt Nam,Đi công tác,12_13
425,11742,13.693462,Quân_Việt Nam_Đi công tác,Quân,Việt Nam,Đi công tác,18_26
388,11742,13.680968,Quân_Việt Nam_Đi công tác,Quân,Việt Nam,Đi công tác,41_30
287,11742,13.494009,Quân_Việt Nam_Đi công tác,Quân,Việt Nam,Đi công tác,6_6
202,12082,11.833214,Sowoon_Hàn Quốc_Cặp đôi,Sowoon,Hàn Quốc,Cặp đôi,17_22
201,12082,11.82669,Sowoon_Hàn Quốc_Cặp đôi,Sowoon,Hàn Quốc,Cặp đôi,17_11
396,12082,11.792471,Sowoon_Hàn Quốc_Cặp đôi,Sowoon,Hàn Quốc,Cặp đôi,9_17
320,12082,11.07069,Sowoon_Hàn Quốc_Cặp đôi,Sowoon,Hàn Quốc,Cặp đôi,33_21
415,12082,10.870756,Sowoon_Hàn Quốc_Cặp đôi,Sowoon,Hàn Quốc,Cặp đôi,16_14
460,12171,11.361622,THIEU_Việt Nam_Cặp đôi,THIEU,Việt Nam,Cặp đôi,40_15
396,12171,11.294269,THIEU_Việt Nam_Cặp đôi,THIEU,Việt Nam,Cặp đôi,9_17
278,12171,10.36486,THIEU_Việt Nam_Cặp đôi,THIEU,Việt Nam,Cặp đôi,13_26
381,12171,9.888658,THIEU_Việt Nam_Cặp đôi,THIEU,Việt Nam,Cặp đôi,19_4
436,12171,9.767172,THIEU_Việt Nam_Cặp đôi,THIEU,Việt Nam,Cặp đôi,26_4
436,12320,14.887274,Tomas_Vương quốc Anh_Cặp đôi,Tomas,Vương quốc Anh,Cặp đôi,26_4
434,12320,14.887274,Tomas_Vương quốc Anh_Cặp đôi,Tomas,Vương quốc Anh,Cặp đôi,25_26
396,12320,13.721684,Tomas_Vương quốc Anh_Cặp đôi,Tomas,Vương quốc Anh,Cặp đôi,9_17
388,12320,13.70623,Tomas_Vương quốc Anh_Cặp đôi,Tomas,Vương quốc Anh,Cặp đôi,41_30
390,12320,13.511787,Tomas_Vương quốc Anh_Cặp đôi,Tomas,Vương quốc Anh,Cặp đôi,43_2
408,13563,12.565551,Đức_Việt Nam_Đi công tác,Đức,Việt Nam,Đi công tác,13_23
432,13563,12.406994,Đức_Việt Nam_Đi công tác,Đức,Việt Nam,Đi công tác,21_5
335,13563,12.2878475,Đức_Việt Nam_Đi công tác,Đức,Việt Nam,Đi công tác,7_9
323,13563,12.2878475,Đức_Việt Nam_Đi công tác,Đức,Việt Nam,Đi công tác,12_13
320,13563,12.20355,Đức_Việt Nam_Đi công tác,Đức,Việt Nam,Đi công tác,33_21
396,241,15.770784,Hai_Việt Nam_Gia đình có em bé,Hai,Việt Nam,Gia đình có em bé,9_17
436,241,14.219405,Hai_Việt Nam_Gia đình có em bé,Hai,Việt Nam,Gia đình có em bé,26_4
434,241,14.219405,Hai_Việt Nam_Gia đình có em bé,Hai,Việt Nam,Gia đình có em bé,25_26
425,241,13.939091,Hai_Việt Nam_Gia đình có em bé,Hai,Việt Nam,Gia đình có em bé,18_26
408,241,13.9033165,Hai_Việt Nam_Gia đình có em bé,Hai,Việt Nam,Gia đình có em bé,13_23
436,320,15.130766,Phạm_Việt Nam_Gia đình có trẻ em,Phạm,Việt Nam,Gia đình có trẻ em,26_4
434,320,15.130766,Phạm_Việt Nam_Gia đình có trẻ em,Phạm,Việt Nam,Gia đình có trẻ em,25_26
438,320,14.83644,Phạm_Việt Nam_Gia đình có trẻ em,Phạm,Việt Nam,Gia đình có trẻ em,28_27
382,320,14.83644,Phạm_Việt Nam_Gia đình có trẻ em,Phạm,Việt Nam,Gia đình có trẻ em,26_22
365,320,14.83644,Phạm_Việt Nam_Gia đình có trẻ em,Phạm,Việt Nam,Gia đình có trẻ em,10_30
335,968,15.472831,Tuyen_Việt Nam_Nhóm,Tuyen,Việt Nam,Nhóm,7_9
323,968,15.472831,Tuyen_Việt Nam_Nhóm,Tuyen,Việt Nam,Nhóm,12_13
388,968,14.910003,Tuyen_Việt Nam_Nhóm,Tuyen,Việt Nam,Nhóm,41_30
390,968,14.670026,Tuyen_Việt Nam_Nhóm,Tuyen,Việt Nam,Nhóm,43_2
387,968,14.670026,Tuyen_Việt Nam_Nhóm,Tuyen,Việt Nam,Nhóm,41_13
396,1076,15.930925,Lý_Việt Nam_Cặp đôi,Lý,Việt Nam,Cặp đôi,9_17
424,1076,15.3683405,Lý_Việt Nam_Cặp đôi,Lý,Việt Nam,Cặp đôi,18_22
427,1076,14.94241,Lý_Việt Nam_Cặp đôi,Lý,Việt Nam,Cặp đôi,18_30
436,1076,14.12576,Lý_Việt Nam_Cặp đôi,Lý,Việt Nam,Cặp đôi,26_4
434,1076,14.12576,Lý_Việt Nam_Cặp đôi,Lý,Việt Nam,Cặp đôi,25_26
396,1414,15.644193,Đỗ_Việt Nam_Gia đình có trẻ em,Đỗ,Việt Nam,Gia đình có trẻ em,9_17
408,1414,14.787526,Đỗ_Việt Nam_Gia đình có trẻ em,Đỗ,Việt Nam,Gia đình có trẻ em,13_23
436,1414,14.129512,Đỗ_Việt Nam_Gia đình có trẻ em,Đỗ,Việt Nam,Gia đình có trẻ em,26_4
434,1414,14.129512,Đỗ_Việt Nam_Gia đình có trẻ em,Đỗ,Việt Nam,Gia đình có trẻ em,25_26
460,1414,13.399332,Đỗ_Việt Nam_Gia đình có trẻ em,Đỗ,Việt Nam,Gia đình có trẻ em,40_15
396,2498,15.478341,Ellayn_Singapore_Cặp đôi,Ellayn,Singapore,Cặp đôi,9_17
436,2498,12.701653,Ellayn_Singapore_Cặp đôi,Ellayn,Singapore,Cặp đôi,26_4
434,2498,12.701653,Ellayn_Singapore_Cặp đôi,Ellayn,Singapore,Cặp đôi,25_26
438,2498,12.516503,Ellayn_Singapore_Cặp đôi,Ellayn,Singapore,Cặp đôi,28_27
382,2498,12.516503,Ellayn_Singapore_Cặp đôi,Ellayn,Singapore,Cặp đôi,26_22
396,4026,14.214196,Phuc_Việt Nam_Du lịch một mình,Phuc,Việt Nam,Du lịch một mình,9_17
409,4026,13.542328,Phuc_Việt Nam_Du lịch một mình,Phuc,Việt Nam,Du lịch một mình,13_24
436,4026,12.975175,Phuc_Việt Nam_Du lịch một mình,Phuc,Việt Nam,Du lịch một mình,26_4
434,4026,12.975175,Phuc_Việt Nam_Du lịch một mình,Phuc,Việt Nam,Du lịch một mình,25_26
408,4026,12.86929,Phuc_Việt Nam_Du lịch một mình,Phuc,Việt Nam,Du lịch một mình,13_23
396,5261,15.431632,GIHUN_Hàn Quốc_Cặp đôi,GIHUN,Hàn Quốc,Cặp đôi,9_17
436,5261,15.025968,GIHUN_Hàn Quốc_Cặp đôi,GIHUN,Hàn Quốc,Cặp đôi,26_4
434,5261,15.025968,GIHUN_Hàn Quốc_Cặp đôi,GIHUN,Hàn Quốc,Cặp đôi,25_26
415,5261,12.320968,GIHUN_Hàn Quốc_Cặp đôi,GIHUN,Hàn Quốc,Cặp đôi,16_14
248,5261,12.26057,GIHUN_Hàn Quốc_Cặp đôi,GIHUN,Hàn Quốc,Cặp đôi,16_15
396,5468,12.796904,JISEON_Hàn Quốc_Cặp đôi,JISEON,Hàn Quốc,Cặp đôi,9_17
415,5468,12.726199,JISEON_Hàn Quốc_Cặp đôi,JISEON,Hàn Quốc,Cặp đôi,16_14
248,5468,12.644019,JISEON_Hàn Quốc_Cặp đôi,JISEON,Hàn Quốc,Cặp đôi,16_15
436,5468,12.286666,JISEON_Hàn Quốc_Cặp đôi,JISEON,Hàn Quốc,Cặp đôi,26_4
434,5468,12.286666,JISEON_Hàn Quốc_Cặp đôi,JISEON,Hàn Quốc,Cặp đôi,25_26
436,6470,14.814501,join_Việt Nam_Đi công tác,join,Việt Nam,Đi công tác,26_4
434,6470,14.814501,join_Việt Nam_Đi công tác,join,Việt Nam,Đi công tác,25_26
396,6470,14.134641,join_Việt Nam_Đi công tác,join,Việt Nam,Đi công tác,9_17
388,6470,13.5005865,join_Việt Nam_Đi công tác,join,Việt Nam,Đi công tác,41_30
438,6470,13.427234,join_Việt Nam_Đi công tác,join,Việt Nam,Đi công tác,28_27
375,8662,14.415975,Xe_Việt Nam_Cặp đôi,Xe,Việt Nam,Cặp đôi,16_1
415,8662,11.946353,Xe_Việt Nam_Cặp đôi,Xe,Việt Nam,Cặp đôi,16_14
248,8662,11.888618,Xe_Việt Nam_Cặp đôi,Xe,Việt Nam,Cặp đôi,16_15
376,8662,11.836304,Xe_Việt Nam_Cặp đôi,Xe,Việt Nam,Cặp đôi,16_13
384,8662,11.471118,Xe_Việt Nam_Cặp đôi,Xe,Việt Nam,Cặp đôi,33_28
431,9063,11.356467,pimpat_Thái Lan_Cặp đôi,pimpat,Thái Lan,Cặp đôi,20_21
430,9063,11.356467,pimpat_Thái Lan_Cặp đôi,pimpat,Thái Lan,Cặp đôi,19_23
403,9063,11.356467,pimpat_Thái Lan_Cặp đôi,pimpat,Thái Lan,Cặp đôi,11_6
375,9063,10.994427,pimpat_Thái Lan_Cặp đôi,pimpat,Thái Lan,Cặp đôi,16_1
378,9063,9.972955,pimpat_Thái Lan_Cặp đôi,pimpat,Thái Lan,Cặp đôi,18_10
424,9973,14.06627,Dookyong_Hàn Quốc_Du lịch một mình,Dookyong,Hàn Quốc,Du lịch một mình,18_22
425,9973,13.568873,Dookyong_Hàn Quốc_Du lịch một mình,Dookyong,Hàn Quốc,Du lịch một mình,18_26
427,9973,13.489329,Dookyong_Hàn Quốc_Du lịch một mình,Dookyong,Hàn Quốc,Du lịch một mình,18_30
388,9973,12.122179,Dookyong_Hàn Quốc_Du lịch một mình,Dookyong,Hàn Quốc,Du lịch một mình,41_30
390,9973,11.935528,Dookyong_Hàn Quốc_Du lịch một mình,Dookyong,Hàn Quốc,Du lịch một mình,43_2
436,10077,9.084135,Eunyeong_Hàn Quốc_Nhóm,Eunyeong,Hàn Quốc,Nhóm,26_4
434,10077,9.084135,Eunyeong_Hàn Quốc_Nhóm,Eunyeong,Hàn Quốc,Nhóm,25_26
409,10077,8.969367,Eunyeong_Hàn Quốc_Nhóm,Eunyeong,Hàn Quốc,Nhóm,13_24
396,10077,8.954769,Eunyeong_Hàn Quốc_Nhóm,Eunyeong,Hàn Quốc,Nhóm,9_17
360,10077,7.8671117,Eunyeong_Hàn Quốc_Nhóm,Eunyeong,Hàn Quốc,Nhóm,7_2
362,10989,9.042266,KwangSik_Hàn Quốc_Gia đình có em bé,KwangSik,Hàn Quốc,Gia đình có em bé,7_29
361,10989,9.042266,KwangSik_Hàn Quốc_Gia đình có em bé,KwangSik,Hàn Quốc,Gia đình có em bé,7_22
353,10989,9.042266,KwangSik_Hàn Quốc_Gia đình có em bé,KwangSik,Hàn Quốc,Gia đình có em bé,23_7
352,10989,9.042266,KwangSik_Hàn Quốc_Gia đình có em bé,KwangSik,Hàn Quốc,Gia đình có em bé,22_9
351,10989,9.042266,KwangSik_Hàn Quốc_Gia đình có em bé,KwangSik,Hàn Quốc,Gia đình có em bé,21_23
396,11031,11.346585,LONG_Việt Nam_Gia đình có em bé,LONG,Việt Nam,Gia đình có em bé,9_17
436,11031,10.633537,LONG_Việt Nam_Gia đình có em bé,LONG,Việt Nam,Gia đình có em bé,26_4
434,11031,10.633537,LONG_Việt Nam_Gia đình có em bé,LONG,Việt Nam,Gia đình có em bé,25_26
381,11031,8.290526,LONG_Việt Nam_Gia đình có em bé,LONG,Việt Nam,Gia đình có em bé,19_4
201,11031,8.007551,LONG_Việt Nam_Gia đình có em bé,LONG,Việt Nam,Gia đình có em bé,17_11
396,11867,14.575433,SEULGI_Hàn Quốc_Du lịch một mình,SEULGI,Hàn Quốc,Du lịch một mình,9_17
409,11867,13.823694,SEULGI_Hàn Quốc_Du lịch một mình,SEULGI,Hàn Quốc,Du lịch một mình,13_24
438,11867,13.637834,SEULGI_Hàn Quốc_Du lịch một mình,SEULGI,Hàn Quốc,Du lịch một mình,28_27
382,11867,13.637834,SEULGI_Hàn Quốc_Du lịch một mình,SEULGI,Hàn Quốc,Du lịch một mình,26_22
365,11867,13.637834,SEULGI_Hàn Quốc_Du lịch một mình,SEULGI,Hàn Quốc,Du lịch một mình,10_30
436,12720,13.926708,Yury_Hoa Kỳ_Cặp đôi,Yury,Hoa Kỳ,Cặp đôi,26_4
434,12720,13.926708,Yury_Hoa Kỳ_Cặp đôi,Yury,Hoa Kỳ,Cặp đôi,25_26
431,12720,13.275073,Yury_Hoa Kỳ_Cặp đôi,Yury,Hoa Kỳ,Cặp đôi,20_21
430,12720,13.275073,Yury_Hoa Kỳ_Cặp đôi,Yury,Hoa Kỳ,Cặp đôi,19_23
403,12720,13.275073,Yury_Hoa Kỳ_Cặp đôi,Yury,Hoa Kỳ,Cặp đôi,11_6
396,661,17.022203,Hoa_Việt Nam_Nhóm,Hoa,Việt Nam,Nhóm,9_17
436,661,15.354187,Hoa_Việt Nam_Nhóm,Hoa,Việt Nam,Nhóm,26_4
434,661,15.354187,Hoa_Việt Nam_Nhóm,Hoa,Việt Nam,Nhóm,25_26
415,661,14.4772625,Hoa_Việt Nam_Nhóm,Hoa,Việt Nam,Nhóm,16_14
248,661,14.397512,Hoa_Việt Nam_Nhóm,Hoa,Việt Nam,Nhóm,16_15
396,1234,17.903913,Sharon_Ireland_Cặp đôi,Sharon,Ireland,Cặp đôi,9_17
436,1234,15.213682,Sharon_Ireland_Cặp đôi,Sharon,Ireland,Cặp đôi,26_4
434,1234,15.213682,Sharon_Ireland_Cặp đôi,Sharon,Ireland,Cặp đôi,25_26
438,1234,14.443626,Sharon_Ireland_Cặp đôi,Sharon,Ireland,Cặp đôi,28_27
382,1234,14.443626,Sharon_Ireland_Cặp đôi,Sharon,Ireland,Cặp đôi,26_22
396,2970,15.134236,NGÔ_Việt Nam_Gia đình có em bé,NGÔ,Việt Nam,Gia đình có em bé,9_17
415,2970,13.267356,NGÔ_Việt Nam_Gia đình có em bé,NGÔ,Việt Nam,Gia đình có em bé,16_14
248,2970,13.177508,NGÔ_Việt Nam_Gia đình có em bé,NGÔ,Việt Nam,Gia đình có em bé,16_15
427,2970,12.868765,NGÔ_Việt Nam_Gia đình có em bé,NGÔ,Việt Nam,Gia đình có em bé,18_30
388,2970,12.75421,NGÔ_Việt Nam_Gia đình có em bé,NGÔ,Việt Nam,Gia đình có em bé,41_30
424,3646,13.397465,seakin_Hàn Quốc_Gia đình có em bé,seakin,Hàn Quốc,Gia đình có em bé,18_22
425,3646,13.311327,seakin_Hàn Quốc_Gia đình có em bé,seakin,Hàn Quốc,Gia đình có em bé,18_26
408,3646,13.075559,seakin_Hàn Quốc_Gia đình có em bé,seakin,Hàn Quốc,Gia đình có em bé,13_23
375,3646,13.057942,seakin_Hàn Quốc_Gia đình có em bé,seakin,Hàn Quốc,Gia đình có em bé,16_1
396,3646,12.921154,seakin_Hàn Quốc_Gia đình có em bé,seakin,Hàn Quốc,Gia đình có em bé,9_17
408,3985,16.302187,Minkyung_Sri Lanka_Cặp đôi,Minkyung,Sri Lanka,Cặp đôi,13_23
436,3985,15.065084,Minkyung_Sri Lanka_Cặp đôi,Minkyung,Sri Lanka,Cặp đôi,26_4
434,3985,15.065084,Minkyung_Sri Lanka_Cặp đôi,Minkyung,Sri Lanka,Cặp đôi,25_26
438,3985,14.376566,Minkyung_Sri Lanka_Cặp đôi,Minkyung,Sri Lanka,Cặp đôi,28_27
382,3985,14.376566,Minkyung_Sri Lanka_Cặp đôi,Minkyung,Sri Lanka,Cặp đôi,26_22
396,5313,14.760694,HO_Việt Nam_Gia đình có em bé,HO,Việt Nam,Gia đình có em bé,9_17
436,5313,14.372666,HO_Việt Nam_Gia đình có em bé,HO,Việt Nam,Gia đình có em bé,26_4
434,5313,14.372666,HO_Việt Nam_Gia đình có em bé,HO,Việt Nam,Gia đình có em bé,25_26
415,5313,11.785273,HO_Việt Nam_Gia đình có em bé,HO,Việt Nam,Gia đình có em bé,16_14
248,5313,11.727502,HO_Việt Nam_Gia đình có em bé,HO,Việt Nam,Gia đình có em bé,16_15
408,6845,15.3656645,Aleksei_Ấn Độ_Du lịch một mình,Aleksei,Ấn Độ,Du lịch một mình,13_23
396,6845,14.876425,Aleksei_Ấn Độ_Du lịch một mình,Aleksei,Ấn Độ,Du lịch một mình,9_17
424,6845,14.241122,Aleksei_Ấn Độ_Du lịch một mình,Aleksei,Ấn Độ,Du lịch một mình,18_22
320,6845,13.77484,Aleksei_Ấn Độ_Du lịch một mình,Aleksei,Ấn Độ,Du lịch một mình,33_21
415,6845,13.5944,Aleksei_Ấn Độ_Du lịch một mình,Aleksei,Ấn Độ,Du lịch một mình,16_14
460,7608,12.013001,Ka_Hồng Kông_Gia đình có trẻ em,Ka,Hồng Kông,Gia đình có trẻ em,40_15
408,7608,10.893372,Ka_Hồng Kông_Gia đình có trẻ em,Ka,Hồng Kông,Gia đình có trẻ em,13_23
396,7608,10.560701,Ka_Hồng Kông_Gia đình có trẻ em,Ka,Hồng Kông,Gia đình có trẻ em,9_17
436,7608,9.586548,Ka_Hồng Kông_Gia đình có trẻ em,Ka,Hồng Kông,Gia đình có trẻ em,26_4
434,7608,9.586548,Ka_Hồng Kông_Gia đình có trẻ em,Ka,Hồng Kông,Gia đình có trẻ em,25_26
202,8461,11.6424265,Thisana_Thái Lan_Cặp đôi,Thisana,Thái Lan,Cặp đôi,17_22
201,8461,11.632508,Thisana_Thái Lan_Cặp đôi,Thisana,Thái Lan,Cặp đôi,17_11
396,8461,11.231559,Thisana_Thái Lan_Cặp đôi,Thisana,Thái Lan,Cặp đôi,9_17
436,8461,11.155009,Thisana_Thái Lan_Cặp đôi,Thisana,Thái Lan,Cặp đôi,26_4
434,8461,11.155009,Thisana_Thái Lan_Cặp đôi,Thisana,Thái Lan,Cặp đôi,25_26
396,8522,16.135948,Trang_Antigua & Barbuda_Nhóm,Trang,Antigua & Barbuda,Nhóm,9_17
408,8522,14.981383,Trang_Antigua & Barbuda_Nhóm,Trang,Antigua & Barbuda,Nhóm,13_23
436,8522,14.412704,Trang_Antigua & Barbuda_Nhóm,Trang,Antigua & Barbuda,Nhóm,26_4
434,8522,14.412704,Trang_Antigua & Barbuda_Nhóm,Trang,Antigua & Barbuda,Nhóm,25_26
415,8522,14.190651,Trang_Antigua & Barbuda_Nhóm,Trang,Antigua & Barbuda,Nhóm,16_14
408,9303,14.361285,현우_Hàn Quốc_Cặp đôi,현우,Hàn Quốc,Cặp đôi,13_23
425,9303,13.644576,현우_Hàn Quốc_Cặp đôi,현우,Hàn Quốc,Cặp đôi,18_26
436,9303,13.5001955,현우_Hàn Quốc_Cặp đôi,현우,Hàn Quốc,Cặp đôi,26_4
434,9303,13.5001955,현우_Hàn Quốc_Cặp đôi,현우,Hàn Quốc,Cặp đôi,25_26
388,9303,13.4747305,현우_Hàn Quốc_Cặp đôi,현우,Hàn Quốc,Cặp đôi,41_30
427,9605,9.965127,Boris_Việt Nam_Cặp đôi,Boris,Việt Nam,Cặp đôi,18_30
424,9605,9.722003,Boris_Việt Nam_Cặp đôi,Boris,Việt Nam,Cặp đôi,18_22
446,9605,7.124699,Boris_Việt Nam_Cặp đôi,Boris,Việt Nam,Cặp đôi,32_9
444,9605,7.124699,Boris_Việt Nam_Cặp đôi,Boris,Việt Nam,Cặp đôi,31_28
333,9605,7.0059133,Boris_Việt Nam_Cặp đôi,Boris,Việt Nam,Cặp đôi,6_12
408,10103,12.087306,Florevic_Việt Nam_Du lịch một mình,Florevic,Việt Nam,Du lịch một mình,13_23
375,10103,11.830795,Florevic_Việt Nam_Du lịch một mình,Florevic,Việt Nam,Du lịch một mình,16_1
335,10103,11.477867,Florevic_Việt Nam_Du lịch một mình,Florevic,Việt Nam,Du lịch một mình,7_9
323,10103,11.477867,Florevic_Việt Nam_Du lịch một mình,Florevic,Việt Nam,Du lịch một mình,12_13
342,10103,11.43128,Florevic_Việt Nam_Du lịch một mình,Florevic,Việt Nam,Du lịch một mình,38_7
421,11582,10.292838,OTA_Việt Nam_Cặp đôi,OTA,Việt Nam,Cặp đôi,17_29
417,11582,10.292838,OTA_Việt Nam_Cặp đôi,OTA,Việt Nam,Cặp đôi,16_29
402,11582,10.292838,OTA_Việt Nam_Cặp đôi,OTA,Việt Nam,Cặp đôi,10_5
415,11582,10.0460005,OTA_Việt Nam_Cặp đôi,OTA,Việt Nam,Cặp đôi,16_14
248,11582,9.957047,OTA_Việt Nam_Cặp đôi,OTA,Việt Nam,Cặp đôi,16_15
375,12327,12.935649,Tra_Hà Lan_Cặp đôi,Tra,Hà Lan,Cặp đôi,16_1
384,12327,11.842609,Tra_Hà Lan_Cặp đôi,Tra,Hà Lan,Cặp đôi,33_28
342,12327,11.825786,Tra_Hà Lan_Cặp đôi,Tra,Hà Lan,Cặp đôi,38_7
408,12327,11.65766,Tra_Hà Lan_Cặp đôi,Tra,Hà Lan,Cặp đôi,13_23
386,12327,11.531292,Tra_Hà Lan_Cặp đôi,Tra,Hà Lan,Cặp đôi,34_29
436,13062,12.774001,jingli_Trung Quốc_Gia đình có em bé,jingli,Trung Quốc,Gia đình có em bé,26_4
434,13062,12.774001,jingli_Trung Quốc_Gia đình có em bé,jingli,Trung Quốc,Gia đình có em bé,25_26
438,13062,10.6729,jingli_Trung Quốc_Gia đình có em bé,jingli,Trung Quốc,Gia đình có em bé,28_27
382,13062,10.6729,jingli_Trung Quốc_Gia đình có em bé,jingli,Trung Quốc,Gia đình có em bé,26_22
365,13062,10.6729,jingli_Trung Quốc_Gia đình có em bé,jingli,Trung Quốc,Gia đình có em bé,10_30
408,532,15.108275,Wing_Hồng Kông_Cặp đôi,Wing,Hồng Kông,Cặp đôi,13_23
